frame_count,avg_speed,max_speed,speed_std,avg_vehicle_count,max_vehicle_count,neighbor_density_std,neighbor_speed_std,pedestrian_nearby_ratio,ego_avg_speed,ego_speed_std,ego_acc_mean,ego_acc_std,ego_hard_brake_ratio,ego_heading_change_total,car_following_ratio,close_following_ratio,min_ttc,dangerous_ttc_ratio,truck_bus_ratio,bicycle_ratio,motorcycle_ratio,intersection_flag,ped_crossing_density
39,0.8043679187087067,1.1310937868875546,0.10362245792474893,14.205128205128204,20,5.094891796639148,2.0481666129356526,0.9743589743589743,8.453692784709956,0.6181452622485362,0.47464184529461495,3.223397012050323,0.07894736842105263,0.2780277827043318,0.9743589743589743,0.48717948717948717,0.5741882273829223,1.0,1.0,0.7948717948717948,0.0,0,0.07692307692307693
40,1.4508761484258372,1.7924358023315488,0.13877148660743174,14.125,16,1.3074306864992882,2.334103412121688,1.0,0.05902188255149907,0.20543922442231938,1.5212340309848786e-06,0.39208805849842765,0.0,0.003183837445724258,0.975,0.975,30.0,0.0,1.0,0.0,0.0,0,0.0
40,0.8511932747045285,1.5341469085210397,0.24968939278933314,16.35,20,2.0922475952907678,1.2099768979933896,1.0,3.8443682823012546,1.518017487479528,0.07436286491091278,1.1213444157349388,0.0,0.9485409063172823,0.975,0.875,0.7335666603300125,0.65625,1.0,0.0,0.0,0,0.25
40,1.3372405588011245,1.7335682681465867,0.1373518017387194,13.9,23,6.62872536767062,1.4418480966693075,1.0,5.713121966507944,2.7895702865112555,0.4743664794093273,0.8663404237878608,0.0,0.7699446794087965,0.675,0.45,0.7631164147263877,0.631578947368421,1.0,0.2,0.0,0,0.2
40,1.0070809471655,1.5237513149624575,0.21312555445310488,37.025,48,5.888495138827916,1.6126275846496365,1.0,5.798813370416817,1.157350370437275,0.41885192946281397,2.483398656468549,0.0,0.0779426660867979,0.975,0.975,0.6416242128626914,1.0,0.975,0.85,0.5,0,0.1
40,0.981216411744338,1.2040356413026998,0.11929349740494721,19.05,23,3.3011361680488127,1.4298977455858815,1.0,2.6711915791000194,2.6471215232119345,2.1066235810427803e-05,2.2367369805084953,0.0,0.049923649043292495,0.975,0.9,1.5613621135211115,0.45,1.0,0.9,0.35,0,0.0
40,0.7051786079478898,1.1304615739458452,0.23634898521941614,72.45,92,11.819369695546374,1.7599167629725538,0.4,5.174756786356607,1.772505657920698,0.3473712263287928,2.8199473981162533,0.0,0.3826535519333206,0.975,0.975,0.7346217527509212,0.9743589743589743,1.0,0.0,0.4,0,0.125
40,0.5463722289071153,0.7654697833255335,0.11325661913297541,15.3,39,10.902293336725077,1.9019421459661827,0.0,7.041621760854725,1.9106555143581212,0.08957392530471382,2.6966725681623673,0.02564102564102564,0.11084576379350164,0.975,0.275,0.9196712391780238,0.38461538461538464,1.0,0.0,0.0,0,0.05
40,0.40019890361862076,0.8234377760039808,0.1189607312908986,50.375,67,10.170269170479216,1.3735908971305293,0.425,4.6286805600509355,3.3224233156801213,0.5104323911949116,1.575783206243742,0.02564102564102564,7.792986216767428,0.975,0.025,1.271819663457663,0.36363636363636365,1.0,0.1,0.0,0,0.3
39,0.8071364921235997,1.2646395027829094,0.26518937891601047,9.41025641025641,13,1.4800891989396725,1.885103198840812,0.358974358974359,2.814466079545002,2.642402289087121,6.041714467463021e-05,2.3898571760701177,0.0,6.555176901445167,0.9743589743589743,0.5641025641025641,1.0814519424359212,0.38095238095238093,1.0,0.0,0.0,0,0.0
40,1.4827811384415999,1.9773442955515543,0.2827968346029345,23.45,29,3.316247879758086,2.661340919275434,0.0,0.04434891051384733,0.16266583210425226,8.742259489598182e-07,0.32115780723061316,0.0,0.0029191573699756113,0.975,0.025,30.0,0.0,1.0,0.45,0.0,0,0.0
40,1.3645172750588617,2.2273292752887333,0.5430807818702296,22.975,32,4.761761753804993,3.9624384331142024,0.05,9.632496120577908,0.9048627171323613,0.4936024798362014,3.9935107558401213,0.1794871794871795,0.12114876622712334,0.975,0.575,0.46330955274390506,0.8974358974358975,1.0,0.35,0.0,0,0.05
40,1.29345678006833,2.058577269287701,0.3142547388429712,20.475,25,3.2402739081750482,2.138629575397181,0.975,3.779261197669713,0.9408747276796587,0.10255977281216423,2.025670062196056,0.0,1.4968390002732324,0.975,0.7,0.8952303100233892,0.43243243243243246,1.0,0.0,0.0,0,0.375
40,1.8562344765280971,2.5170370923320835,0.4465649098437465,21.95,25,1.7741194999210173,2.5598081782923927,1.0,1.9685617700149566e-06,1.0752848002691047e-06,2.0182813447746422e-07,2.751891651391373e-06,0.0,0.0014421035446534614,0.975,0.75,30.0,0.0,1.0,1.0,0.0,0,0.0
40,0.6366518850372229,1.1037993722771646,0.24001818746270057,16.5,23,2.3664319132398464,2.102493281198947,0.325,10.555980333330462,0.5188789905924838,0.5180195411722567,3.582483784692358,0.02564102564102564,0.09927948376312934,0.975,0.525,0.5600117016768892,0.9743589743589743,1.0,0.0,0.0,0,0.1
40,0.4334174255807163,0.7391432042431614,0.1447321684153401,16.6,21,2.5278449319529077,1.5325655383850303,0.825,3.4249450493873392,3.1120607627401147,0.4475418426229788,0.9763521244905572,0.0,1.747180256712443,0.975,0.775,1.2433958837650585,0.38461538461538464,1.0,0.0,0.9,0,0.35
40,1.2767544222691911,2.3772598442167574,0.463561308667605,24.525,34,5.486289729862979,2.8160032956300545,0.175,7.209039134522277,2.008877880345281,0.36189480397240575,2.6038147726271887,0.0,0.1226390660660932,0.975,0.375,0.8401728006700535,0.6153846153846154,1.0,0.0,0.0,0,0.075
40,0.2784623745967528,0.5457361207002589,0.1419273593237713,36.65,52,8.970925258857081,0.9131347154486775,0.425,10.098473250993118,1.2943474495173022,0.5128797955646553,2.937194086636296,0.07692307692307693,0.29947171972563513,0.975,0.775,0.5900951374620368,0.9743589743589743,0.725,0.825,0.8,0,0.1
39,0.9420071820683514,1.850184223018541,0.28729802191013626,14.205128205128204,21,6.094047062416574,2.137668615420254,0.5384615384615384,5.403358826830365,3.4656209656559347,0.06782482849994204,3.3595463211649434,0.02631578947368421,0.5944770722022636,0.9743589743589743,0.41025641025641024,1.151171698606042,0.3793103448275862,0.0,0.8974358974358975,0.358974358974359,0,0.0
40,0.6724850210745071,1.8486045916869511,0.43009518652789336,9.15,12,2.139509289533467,1.6610590812650563,0.6,8.241512063080243,1.7459830488201553,0.3879152180851512,2.423256793416678,0.15384615384615385,1.4380735826153823,0.975,0.175,0.6462383364762124,0.48717948717948717,0.25,0.625,0.675,0,0.0
40,0.799036349631695,1.3128907807052776,0.2560200446566828,19.8,25,2.882707061079915,1.781605497527361,1.0,2.2132087146384416,2.2425598127959,0.034325748019868825,2.3828042467800516,0.02564102564102564,0.1754145053689029,0.8,0.1,7.6263982145724585,0.0,1.0,0.0,1.0,0,0.0
39,0.670356542862965,1.0532146650080942,0.20496983603532984,7.102564102564102,9,1.1046491912070775,1.1052276682361482,0.3333333333333333,2.496543814310633,1.7908531644195467,1.4053014236518471e-05,0.9807823395522562,0.0,0.7262986249999135,0.9743589743589743,0.7692307692307693,1.172463447305686,0.34615384615384615,0.6153846153846154,1.0,1.0,0,0.0
39,1.5626804947561612,2.295366691689901,0.37392878413453795,6.333333333333333,8,0.6537204504606133,2.638022165636185,0.1282051282051282,3.604675504434859,2.372975181738255,0.40254370678358126,0.9908973266214256,0.0,7.479285450585157,0.9743589743589743,0.6666666666666666,1.2759801639171249,0.24,0.0,0.7435897435897436,1.0,0,0.0
39,1.1185168800671494,1.5803067865238734,0.31018903265491177,5.384615384615385,7,1.1235334512926483,2.8431490626608036,0.5384615384615384,7.335066556802596,1.728434310253157,0.37229024181877246,2.9398590482324316,0.05263157894736842,0.9823261791322999,0.8461538461538461,0.3076923076923077,1.1588905149657605,0.40625,0.0,0.9487179487179487,0.0,0,0.0
40,0.7224656159459192,1.367208926026244,0.18353159192067742,7.65,10,0.9096702699330126,1.7357168661743407,1.0,6.877600192916057,1.081681042256002,0.3731855357117298,3.0943327893972996,0.07692307692307693,0.28519787167152155,0.975,0.375,0.5591841974528485,0.7692307692307693,1.0,0.45,0.8,0,0.0
40,0.8081581080952214,1.0185256059019245,0.11342159682115004,10.2,12,1.4866068747318506,1.4889589468467679,1.0,2.7866735832209257,2.5596787598933974,9.899996638885851e-05,2.685284513995658,0.0,0.2504075345877881,0.975,0.65,1.9709741736303565,0.14285714285714285,1.0,0.15,0.675,0,0.0
40,0.8692668178825205,1.230376657119377,0.19239797548450138,16.55,22,2.469311644973149,1.556833914704251,1.0,5.851566231811751,2.6331659735236794,0.3910830457016976,1.3279112428858952,0.02564102564102564,0.3931131206592231,0.975,0.675,1.0781828255258035,0.7647058823529411,0.925,0.325,1.0,0,0.15
40,1.307749102196104,1.7720647490700405,0.172231886270112,12.05,18,4.224630161327735,1.6587092811645376,1.0,7.835067633745748,1.0845874746425137,0.36417843991791127,2.2482429296047695,0.05128205128205128,0.4055031220021552,0.975,0.425,0.49760772203472425,0.5641025641025641,0.5,0.85,0.125,0,0.0
40,0.8652727816871423,1.8419313144885712,0.27185484695366574,17.85,24,4.251764339659479,1.5961502389524291,0.925,5.288829584209483,2.086019223004256,0.2851714810718267,3.438811083756596,0.0,1.565233639560151,0.95,0.45,0.9530926388556075,0.34285714285714286,1.0,0.0,1.0,0,0.0
40,0.4490943343388446,1.091585073758651,0.3001916032640887,57.075,71,10.792097803485659,1.3453316480283426,0.775,4.639285143618479,1.8572511407865901,0.0027199552717214024,1.7413445283189901,0.0,7.783192897961167,0.975,0.175,2.0917081924639813,0.23529411764705882,1.0,0.0,0.0,0,0.2
39,0.6606903552728665,0.938205057554952,0.13874356699438833,34.30769230769231,44,4.925880611907006,1.9580257268597872,0.8717948717948718,5.775920397372027,1.9912758961394792,0.3996638843078879,0.7952262015420929,0.0,7.851504740596546,0.9743589743589743,0.3333333333333333,0.5488191567914068,0.45714285714285713,1.0,0.0,0.0,0,0.2564102564102564
40,0.5493698836312335,0.9265842764078094,0.16848237789622156,22.9,42,12.839003076563227,1.8190218092041963,0.525,6.941326737865269,0.5639779269234513,0.38352907275293024,2.4899334297410407,0.0,6.539874084206373,0.975,0.425,0.9817012617019311,0.5128205128205128,1.0,0.0,0.0,0,0.15
40,1.3913890581258819,3.8465733857978455,0.9158839019459587,34.15,49,7.650326790405753,2.081631807593565,0.0,6.202869754057533,2.1058837358842113,0.42930285660252626,0.7409269536209748,0.0,7.415432899494723,0.975,0.875,0.6107056527271669,0.7222222222222222,1.0,0.0,0.0,0,0.3
40,3.1198261322276655,5.219142389202301,1.079990378561826,25.975,34,4.875897353308415,4.370249736138737,0.35,9.647971447813713,1.9947190886270387,0.22999409997662348,3.2826914864117285,0.07692307692307693,0.054485896515585885,0.975,0.625,0.5630700459130773,0.7948717948717948,1.0,0.0,0.2,0,0.075
40,3.640592816477345,4.67331570283803,0.6377338273718804,16.225,20,2.659769726874866,3.769678765630131,1.0,0.41300080836298736,0.8987372185174778,4.469241325785755e-06,1.1886090894804264,0.0,0.007571743205528225,0.975,0.8,30.0,0.0,1.0,0.0,0.0,0,0.0
40,1.634143515065233,3.7073730229360766,1.1359732522435588,12.85,21,4.126439142893059,2.978452151704876,0.325,8.731615677529822,2.2361470876138703,0.1531419156796104,3.4474564734284123,0.02564102564102564,0.062489318752265266,0.975,0.6,0.36120953878723455,0.7948717948717948,0.6,0.0,0.0,0,0.125
40,1.3608375795653163,1.923315503635969,0.33205628539715376,19.525,31,6.086819777190713,3.006644651601698,0.35,7.585588232503751,3.5610209502522214,0.5364065695780444,1.3226563664942206,0.02564102564102564,0.10635772964113155,0.975,0.8,0.3752313663478327,0.7352941176470589,1.0,0.0,0.0,0,0.175
39,0.5548253354390287,1.5368680369746441,0.3562820204768268,24.794871794871796,31,4.438638548367125,1.844448740553081,0.23076923076923078,8.43823415904419,1.162625752840393,0.42828222792707693,4.469682912270759,0.10526315789473684,0.08325752425586552,0.9743589743589743,0.7435897435897436,0.43328871873538866,0.9473684210526315,0.8717948717948718,0.0,0.2564102564102564,0,0.07692307692307693
40,0.7692835399996331,1.7764292502825891,0.4962638243780921,12.875,19,2.9764702249476644,2.0975569750499914,0.975,6.746844710151149,1.0796862330522565,0.41351039147180957,2.7162604169319304,0.02564102564102564,0.3760989363089049,0.975,0.625,0.5363095265677452,0.7435897435897436,1.0,0.0,0.25,0,0.1
40,1.3487295638090586,3.649764595560304,0.9782610360290379,13.925,23,4.524309339556702,2.588918909333168,1.0,8.294389753986955,0.8299927263675151,0.4135956280201206,2.7063641582136104,0.02564102564102564,0.44260551302853024,0.975,0.5,0.43416891237673044,0.8717948717948718,1.0,0.0,0.0,0,0.075
39,1.7185145751282325,4.1189946209982775,1.1113896209828864,9.692307692307692,14,3.1391150651903375,2.3127789560745375,0.9743589743589743,4.465988022298122,3.880209564841186,7.016955653050586e-05,3.2361047110556096,0.02631578947368421,0.04321896108827383,0.9743589743589743,0.6666666666666666,1.0057633590808683,0.391304347826087,1.0,0.0,0.0,0,0.0
40,1.5367050682868544,2.042335873041511,0.28599572437277343,16.625,19,1.4086784586980805,2.586057713193494,1.0,1.378569126032284e-06,1.8671397459381635e-06,8.368705717442773e-09,2.4630898454113904e-06,0.0,0.002248300688203031,0.975,0.975,30.0,0.0,1.0,0.35,0.0,0,0.0
40,1.6235818987039845,2.6110069127087123,0.3556486177889905,15.25,20,2.878801834096956,2.486673667200807,1.0,0.8385022533920781,1.1750710578649946,0.13705981926756264,0.3660064643236015,0.0,0.4720132391462033,0.975,0.975,8.528595752037205,0.0,1.0,1.0,0.0,0,0.25
39,2.229772485253638,2.6556812641207914,0.30745434761703416,25.102564102564102,30,3.184858985687023,3.5604887887872585,0.9743589743589743,1.7658216926613668,2.1354968767337357,0.33393944388132196,0.803471196428736,0.0,0.9241349489863975,0.9743589743589743,0.8717948717948718,0.7818827044532828,0.36363636363636365,1.0,1.0,0.0,0,0.7435897435897436
39,1.0488773810995646,1.4612058020220517,0.11085762759353257,12.41025641025641,18,3.7738503001708925,1.5612376885307953,0.9743589743589743,6.399043621431454,1.5376658080853651,0.4414933268603266,2.3695379418903637,0.0,1.6676849468706991,0.8461538461538461,0.46153846153846156,0.6237529084665141,0.45454545454545453,1.0,0.0,0.0,0,0.2564102564102564
40,1.5615758944374183,1.9525711158378665,0.1542413953646318,8.325,17,5.689409020276184,2.2198856103814633,1.0,7.455226037861798,1.161243291150877,0.3728001113080964,2.8683451707530576,0.02564102564102564,0.2565077032081033,0.95,0.45,0.6612844793794763,0.6060606060606061,1.0,0.35,0.425,0,0.1
40,0.6890691258995896,1.183710779854954,0.15935654862074597,34.075,60,12.568586833848903,1.4428297304602469,1.0,7.140808462253418,1.0469531428354337,0.211117139967594,2.3836243365892367,0.02564102564102564,0.12065280962693237,0.975,0.975,0.5595446578629062,1.0,1.0,0.625,0.975,0,0.075
40,0.7370149605100724,1.0226996393217347,0.1139362430528008,12.9,15,1.1575836902790224,1.1781507403129,1.0,0.37612874441233224,0.8892769491985713,2.1658450908073723e-06,1.1418508853848246,0.0,0.007701982178649924,0.975,0.975,3.3708436298653006,0.0,1.0,0.0,0.0,0,0.0
40,0.7808058002750086,1.6093403072534609,0.3292035060713066,62.15,84,15.721879658615885,2.0988030494740526,0.375,8.187268664840095,0.7365629273161093,0.419746702496566,2.4345006794382957,0.02564102564102564,0.7161275413266736,0.975,0.825,0.6098637215681508,1.0,1.0,0.0,0.625,0,0.2
40,0.5846397271975494,0.7921998158684636,0.11666065968778377,8.5,16,2.5298221281347035,1.6070523319055994,0.95,4.341319255092648,1.857118500097881,0.015816742514521996,2.7774835743765367,0.02564102564102564,0.1521125535705342,0.975,0.575,1.2168748609331594,0.3333333333333333,1.0,0.0,0.0,0,0.0
39,1.5683454689045069,2.6894719128960913,0.5002179277346116,24.23076923076923,39,6.681246384802605,2.765814924481574,0.10256410256410256,7.582357790895112,1.9141982646409528,0.5076433337713038,1.7412487334242701,0.02631578947368421,0.5730673677804816,0.9743589743589743,0.6923076923076923,1.007562084962639,0.7894736842105263,1.0,0.0,0.0,0,0.2564102564102564
40,0.9709663540664082,1.3893166368033683,0.1902469929786808,14.075,21,4.113316788189307,2.4881332966873524,0.4,5.372370322589264,1.9580554283171638,0.2563873946615005,3.192617419539179,0.02564102564102564,0.4633770006442311,0.975,0.6,1.0721518291929055,0.5384615384615384,1.0,0.0,0.0,0,0.15
40,0.9476930364214272,1.58148489434291,0.22794043866011474,25.6,31,4.127953488110059,2.273323796030312,0.825,6.394920806009582,0.9488965910873068,0.3640309112288348,1.239075238695982,0.0,0.19777984711316815,0.975,0.525,1.0145565706910014,0.5897435897435898,1.0,0.875,0.975,0,0.2
39,2.533979639716239,6.161064663920396,1.6855974027987666,10.435897435897436,21,4.775980886203173,3.687889972765174,0.20512820512820512,8.218083412817283,1.5524928734127417,0.5145497173311715,3.094133999503865,0.0,0.5259461490962959,0.9743589743589743,0.07692307692307693,0.6356392200446159,0.2894736842105263,0.0,0.0,0.0,0,0.1282051282051282
39,3.6682084327586253,6.954377806162209,2.2330000235374206,5.871794871794871,10,3.1637326800383967,3.950019768258945,0.46153846153846156,8.226095374916332,1.6593049964977842,0.49479160382921117,1.8026230381315922,0.0,0.8498616421127689,0.5897435897435898,0.15384615384615385,0.8610455451699923,0.3333333333333333,0.9743589743589743,0.5897435897435898,0.0,0,0.0
39,0.9813352362483803,1.391256076720014,0.15891121785206597,4.512820512820513,6,0.7466779373621045,1.2721183330953032,1.0,4.582122424057228,1.4247110137697503,0.06996087600339818,2.057875144290582,0.0,1.0798742490396238,0.9743589743589743,0.5128205128205128,1.2287874677709474,0.34285714285714286,1.0,0.38461538461538464,0.0,0,0.0
39,2.0559115144964832,2.475752263808328,0.14848096333348673,6.358974358974359,9,1.6090637425371517,2.46889337290285,0.9487179487179487,5.261964607949515,1.1915933111620955,0.37274903341589594,2.792362145407396,0.0,0.9771108322918258,0.9743589743589743,0.7692307692307693,1.4404524364783473,0.23684210526315788,1.0,0.0,0.41025641025641024,0,0.0
40,2.3715629719247935,6.152981803736976,1.7733948433039486,13.25,22,5.611372381155968,3.072771090712948,0.875,5.138391959537513,4.0168746136443865,0.34985863880465956,1.2745683294517434,0.02564102564102564,0.23618392311468916,0.975,0.825,0.8776095035557546,0.7083333333333334,1.0,0.625,0.0,0,0.2
40,1.1407994079497297,1.4359365573961012,0.18690211545871466,14.725,18,1.6581239398790428,1.2712294438159433,1.0,9.92091836605298e-05,8.369344738325967e-05,1.075765041592072e-05,0.00024889575199004186,0.0,0.0022476270493956285,0.975,0.05,30.0,0.0,1.0,0.825,0.0,0,0.0
40,0.6650889644842362,1.123859056548902,0.20299225505439572,57.975,66,5.862966399357922,2.0354062640797546,0.0,5.38943233383305,2.638708038788798,0.30902423538794765,3.1521984483560654,0.02564102564102564,0.5315121221362596,0.975,0.95,0.6996771592848205,0.7435897435897436,1.0,0.0,0.0,0,0.05
39,0.37872468972500334,0.8148316907825848,0.13652855829061034,33.1025641025641,47,10.829198118370376,1.0918779157497147,0.28205128205128205,5.728721067578433,0.7276876692662463,0.2777220379053556,1.9996147451385966,0.0,3.120082987137934,0.9743589743589743,0.46153846153846156,1.885067345495284,0.47368421052631576,1.0,0.0,0.717948717948718,0,0.10256410256410256
39,0.2710181885489666,0.6853022894633473,0.1522195499835522,32.15384615384615,45,7.000140883338546,0.7720602086905253,0.0,3.185639313127419,1.4050734584458733,0.2486891453067949,1.343964411433878,0.0,20.213353660612945,0.9743589743589743,0.9743589743589743,1.0929755062849975,0.6363636363636364,1.0,0.0,0.0,0,0.23076923076923078
39,0.7698577618995253,1.339037262774405,0.22444974945081914,12.923076923076923,16,1.227559918316495,1.647330228563577,0.4358974358974359,3.358355709990341,2.553569094167463,0.00013002977632458655,1.8827998053509183,0.02631578947368421,0.9873865970787137,0.9743589743589743,0.48717948717948717,2.7570747900611594,0.16666666666666666,1.0,0.0,0.0,0,0.1282051282051282
39,0.533438804399769,0.7843333143458686,0.1908316866219832,45.23076923076923,55,6.031802632549212,1.6767929618418533,0.02564102564102564,2.5529581896425833,2.5009933059955407,0.3995034374229765,0.8924355836475689,0.0,7.104032495589625,0.9743589743589743,0.9230769230769231,2.075386367914864,0.75,1.0,0.0,0.0,0,0.1282051282051282
40,0.3080735362348458,0.42600031793469656,0.07595119472701677,37.225,45,4.474860333015992,0.8959636947177124,0.65,4.896465052344256,3.9438400258038717,0.4798789156567044,0.7647272229741879,0.0,0.16891696075961032,0.975,0.95,1.0316709642613116,0.8461538461538461,1.0,0.8,0.4,0,0.125
40,0.71735186876891,1.1796051283195232,0.18914544359347246,10.35,12,0.653834841531101,1.9641515762087038,1.0,2.1635988914534987e-06,1.2116849930262219e-06,1.913104980213157e-07,3.906484552132206e-06,0.0,0.0025495779483177827,0.975,0.05,30.0,0.0,1.0,0.0,0.65,0,0.0
39,0.5981420844217676,0.9760408084348959,0.14499852875620375,15.897435897435898,25,4.3606331685325515,1.556487848015939,0.8974358974358975,5.35994439206529,3.7194572803817065,0.42730904743098985,1.639461530560717,0.05263157894736842,1.6028553299571264,0.9743589743589743,0.48717948717948717,0.43052815601062583,0.6206896551724138,1.0,0.20512820512820512,0.4358974358974359,0,0.28205128205128205
40,0.9571364041235639,2.0644292209607946,0.44821245128913134,4.45,7,2.1207310060448497,0.9816916465212454,0.975,2.246779161029123,2.3964268110841322,0.3394456658294176,1.0147479423557875,0.0,0.3337361624809668,0.725,0.2,0.43748049345869205,0.3333333333333333,0.725,0.475,0.475,0,0.225
39,0.807551445289319,1.5789110560992863,0.31275353618169016,4.384615384615385,9,2.3051267790417995,1.5025993239338638,0.8205128205128205,6.7186510459762845,3.6572161960290024,0.05562598356991509,3.0998072047691667,0.0,6.975303674201999,0.6923076923076923,0.10256410256410256,0.48511174448318145,0.35,0.5128205128205128,0.5128205128205128,0.23076923076923078,0,0.0
40,1.5921533141580722,2.9095183046911464,0.6887972578045326,11.775,17,2.7702662326931686,3.1674564940605565,0.5,6.226280216308982,3.075583301407543,0.0821385873007382,1.9782335211712418,0.07692307692307693,2.3591803428662352,0.975,0.5,1.5213351304746394,0.3939393939393939,1.0,0.45,0.0,0,0.075
39,0.355053962695573,0.78902663934948,0.2955741604462198,2.5641025641025643,4,0.6715795309594255,0.8944123755715961,0.48717948717948717,3.747225467933808,2.318634610489456,0.4833021899747047,2.0046006531408582,0.02631578947368421,0.737851573223707,0.8717948717948718,0.5128205128205128,1.3452104314705664,0.6923076923076923,0.0,0.15384615384615385,0.0,0,0.0
39,1.0358903750185393,1.7301699915071336,0.4276230439630059,5.897435897435898,10,1.8645804064305482,1.834942204598063,0.7948717948717948,8.18808098432797,1.2652519464669112,0.2885984236548867,3.001551322971538,0.02631578947368421,0.7148146478570419,0.9743589743589743,0.358974358974359,0.5675490572348466,0.47368421052631576,1.0,0.7435897435897436,0.0,0,0.0
40,0.8238371417183477,1.6493774769832648,0.40088773230550756,6.0,7,1.224744871391589,1.698108510684063,0.1,5.610217662050794,3.063845909593503,0.05972624786076198,1.8425419659143094,0.0,7.445887517157785,0.975,0.225,0.6141103698670543,0.3870967741935484,1.0,0.0,0.0,0,0.0
40,0.4344487868739938,0.6324164139654889,0.11779809876141649,6.7,14,3.3105890714493698,1.5168150523144086,0.775,9.016234810869202,2.681061985164045,0.535757464030909,2.2922301854435685,0.10256410256410256,1.8397932733181945,0.975,0.15,1.3852054062561232,0.2564102564102564,1.0,0.0,0.0,0,0.0
39,1.213016127270753,2.2295461404497146,0.5614828029069291,13.205128205128204,22,3.7837675375788136,2.308167564836829,0.358974358974359,6.033204728711021,2.997469853032023,0.0013061009291732443,1.914538090879974,0.05263157894736842,0.5710621166914294,0.9743589743589743,0.41025641025641024,0.5727808065774738,0.59375,1.0,1.0,0.23076923076923078,0,0.15384615384615385
39,0.5790792089566893,1.1606587676186944,0.3060554127943212,9.333333333333334,16,3.1568674292424705,1.4546705090442897,0.6666666666666666,8.534453393557945,2.639333258491763,0.489108509205868,2.5013693874662173,0.13157894736842105,0.31518136016344367,0.9743589743589743,0.6153846153846154,0.5706510659074523,0.7567567567567568,1.0,0.3076923076923077,0.0,0,0.20512820512820512
39,0.6875376945132776,0.878128288070705,0.09085531249193615,19.794871794871796,23,1.2440522534059697,1.2162550396261966,1.0,0.9656133013432676,1.4387832431173908,0.19296467469697529,0.43081110296129926,0.0,0.036404506307983864,0.9743589743589743,0.9743589743589743,1.986100898008284,0.7,1.0,0.0,0.0,0,0.0
39,0.965096297674906,1.2651400531145127,0.14614799086120245,23.53846153846154,26,1.9194838227910669,2.3655649979615623,1.0,1.1997691809123079,1.6266483720849558,1.6432218697690255e-05,1.4695650185154205,0.0,0.08986696330974975,0.9743589743589743,0.9743589743589743,1.4588539881093165,0.6153846153846154,1.0,0.0,1.0,0,0.0
41,0.5271757655974046,0.7960166405953726,0.14547160623284283,19.317073170731707,23,2.6818179526640895,1.6148573559195478,1.0,5.930290117922112e-05,7.086193977434535e-05,8.635784504691862e-07,0.00010151941170120008,0.0,0.0018038835126983344,0.975609756097561,0.975609756097561,30.0,0.0,1.0,0.0,0.975609756097561,0,0.0
40,0.3887851550943246,0.5537192735419331,0.06964808234003751,16.275,19,1.303600782448369,1.3712615645043673,1.0,1.2357246350000024e-05,9.931444454608703e-06,3.7946687025703773e-07,2.478840987482959e-05,0.0,0.0014794538444014016,0.975,0.975,30.0,0.0,1.0,0.0,0.975,0,0.0
40,0.7456306001193598,1.3783187223081572,0.3175120456467825,15.075,22,5.41011783605496,1.154190262930187,0.925,8.992698509859155,2.326266810256912,0.4409510646598878,4.10453886942564,0.05128205128205128,0.5742144452581486,0.9,0.275,0.6787113606859095,0.6176470588235294,0.925,0.85,0.0,0,0.1
40,0.42657272121963874,2.0631279613336897,0.4846433949764712,40.175,46,3.7073406911153985,1.5179393876706488,0.55,3.971373250348676,0.611689429901071,0.2029104481038777,1.5469377085987017,0.0,0.08110598334288044,0.975,0.95,1.176632792261131,0.6410256410256411,0.4,0.225,0.0,0,0.175
40,0.7856938505574941,2.0003991635487215,0.5121781221940761,20.85,36,8.436675885679145,2.3780677729754687,0.0,3.0559557277877394,1.5353173800713364,0.23188307289260215,1.3826639689271873,0.0,0.9254690485415251,0.975,0.7,2.914954499808122,0.125,1.0,0.0,0.0,0,0.1
40,0.26924871768463354,0.4699886083478711,0.08512917295489687,23.375,48,15.627999712055283,0.7710908730895077,0.25,4.825094059295547,1.6314154525320752,0.1402848710048107,1.939210241509572,0.0,0.32722082820255416,0.975,0.775,0.8425754757128663,0.5384615384615384,0.7,0.0,0.55,0,0.025
41,3.071207706995536,3.901693849265461,0.6011441160827578,7.585365853658536,10,1.3964346544682573,3.7761431673346086,0.5365853658536586,6.514136305998889,1.4309737053886276,0.4136302766257902,2.345505756829995,0.025,1.7796087787344574,0.975609756097561,0.4146341463414634,0.814811175883583,0.34375,0.9512195121951219,1.0,0.0,0,0.0
40,1.317190048011733,2.111264726265675,0.4084265743725319,16.225,25,5.3079539372530355,2.3128413456102908,0.725,7.292933539533424,1.0404365902280095,0.4622475599377354,3.202272608407899,0.0,0.20621983400069666,0.975,0.525,0.5219717804555782,0.6216216216216216,1.0,1.0,0.725,0,0.0
40,0.8782570307577057,4.440810815472022,0.8140023528660305,10.65,22,6.5059588071244345,1.3278955759737445,0.65,9.142290859118187,0.8524143735611351,0.4872828319489697,3.641950894069816,0.07692307692307693,0.17246976130637037,0.8,0.375,0.44271040801641165,0.9310344827586207,1.0,0.7,0.375,0,0.0
40,3.4823051783385246,5.342043755686438,1.3949266704512335,7.475,10,1.7746478523921303,3.5897389690283923,0.325,2.1434861469568958,1.7737425007215148,0.25651523012087535,0.7402161920976186,0.0,1.817242692466586,0.975,0.275,13.169632171629178,0.0,1.0,1.0,0.0,0,0.45
